Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,Unnamed: 8
PHM,"PulteGroup, Inc.",45.3,12150000000,,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/phm,
PBYI,Puma Biotechnology Inc,9.5,376930000,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/pbyi,
PCYO,Pure Cycle Corporation,9.83,234480000,,Public Utilities,Water Supply,https://old.nasdaq.com/symbol/pcyo,
PSTG,"Pure Storage, Inc. ",14.72,390000000,2015.0,Technology,Electronic Components,https://old.nasdaq.com/symbol/pstg,
PRPL,"Purple Innovation, Inc.",23.57,1280000000,2015.0,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/prpl,
PMM,Putnam Managed Municipal Income Trust,7.84,383220000,1989.0,,,https://old.nasdaq.com/symbol/pmm,
PIM,Putnam Master Intermediate Income Trust,4.11,21040000,1988.0,,,https://old.nasdaq.com/symbol/pim,
PMO,Putnam Municipal Opportunities Trust,13.27,452640000,1993.0,,,https://old.nasdaq.com/symbol/pmo,
PPT,Putnam Premier Income Trust,4.55,470730000,1988.0,,,https://old.nasdaq.com/symbol/ppt,
NEW,Puxin Limited,9.38,816430000,2018.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/new,
PUYI,Puyi Inc.,6.1,367920000,2019.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/puyi,
PVH,PVH Corp.,67.07,4770000000,,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/pvh,
PXS,Pyxis Tankers Inc.,0.785,16920000,,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/pxs,
PZN,Pzena Investment Management Inc,5.03,358340000,2007.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/pzn,
QK,Q&K International Group Limited,7.47,357570000,2019.0,Finance,Real Estate,https://old.nasdaq.com/symbol/qk,
QTWO,"Q2 Holdings, Inc.",85.66,4580000000,2014.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/qtwo,
QADA,QAD Inc.,41.17,841340000,,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/qada,
QADB,QAD Inc.,29.99,620660000,,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/qadb,
QCRH,"QCR Holdings, Inc.",28.81,454950000,,Finance,Major Banks,https://old.nasdaq.com/symbol/qcrh,
QEP,"QEP Resources, Inc.",0.9602,232680000,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/qep,
QGEN,Qiagen N.V.,49.55,11330000000,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/qgen,
QGEN,Qiagen N.V.,49.55,11330000000,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/qgen,
QIWI,QIWI plc,15.61,978950000,2013.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/qiwi,
QRVO,"Qorvo, Inc.",122.96,14050000000,,Technology,Semiconductors,https://old.nasdaq.com/symbol/qrvo,
QTS,"QTS Realty Trust, Inc.",62.74,3850000000,2013.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/qts,
QUAD,"Quad Graphics, Inc",3.15,169130000,,Miscellaneous,Publishing,https://old.nasdaq.com/symbol/quad,
KWR,Quaker Chemical Corporation,185.24,330000000,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/kwr,
QCOM,QUALCOMM Incorporated,113.42,127970000000,1991.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/qcom,
QLGN,"Qualigen Therapeutics, Inc.",4.49,94420000,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/qlgn,
QLYS,"Qualys, Inc.",96.23,3780000000,2012.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/qlys,
NX,Quanex Building Products Corporation,17.55,575740000,,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/nx,
PWR,"Quanta Services, Inc.",51.56,7120000000,,Capital Goods,Engineering & Construction,https://old.nasdaq.com/symbol/pwr,
QTRX,Quanterix Corporation,31.75,999780000,2017.0,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/qtrx,
QMCO,Quantum Corporation,5.24,209120000,,Technology,Electronic Components,https://old.nasdaq.com/symbol/qmco,
QD,Qudian Inc.,1.48,375520000,2017.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/qd,
DGX,Quest Diagnostics Incorporated,110.33,14820000000,,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/dgx,
QRHC,Quest Resource Holding Corporation,2.0,37260000,,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/qrhc,
QH,Quhuo Limited,8.2,425630000,2020.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/qh,
QUIK,QuickLogic Corporation,2.97,32830000,1999.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/quik,
QDEL,Quidel Corporation,161.19,6760000000,,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://old.nasdaq.com/symbol/qdel,
QNST,"QuinStreet, Inc.",14.71,774620000,2010.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/qnst,
QUMU,Qumu Corporation,5.71,77210000,,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/qumu,
QTNT,Quotient Limited,5.31,428020000,2014.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://old.nasdaq.com/symbol/qtnt,
QUOT,Quotient Technology Inc.,7.36,665710000,2014.0,Consumer Services,Advertising,https://old.nasdaq.com/symbol/quot,
QRTEA,"Qurate Retail, Inc.",10.63,4430000000,,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/qrtea,
QRTEB,"Qurate Retail, Inc.",10.43,4350000000,,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/qrteb,
QTT,Qutoutiao Inc.,2.48,661730000,2018.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/qtt,
RRD,R.R. Donnelley & Sons Company,1.14,8140000,,Miscellaneous,Publishing,https://old.nasdaq.com/symbol/rrd,
RRD,R.R. Donnelley & Sons Company,1.14,8140000,,Miscellaneous,Publishing,https://old.nasdaq.com/symbol/rrd,
RCM,R1 RCM Inc.,16.17,1870000000,,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/rcm,
RMED,"Ra Medical Systems, Inc.",0.2469,17890000,2018.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/rmed,
RXT,"Rackspace Technology, Inc.",18.66,3720000000,2020.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/rxt,
RADA,RADA Electronic Industries Ltd.,6.25,271780000,,Technology,Electronic Components,https://old.nasdaq.com/symbol/rada,
RDCM,Radcom Ltd.,9.35,130370000,1997.0,Technology,Computer peripheral equipment,https://old.nasdaq.com/symbol/rdcm,
RDN,Radian Group Inc.,15.47,2960000000,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/rdn,
RLGT,"Radiant Logistics, Inc.",5.2,256860000,,Transportation,Oil Refining/Marketing,https://old.nasdaq.com/symbol/rlgt,
RDUS,"Radius Health, Inc.",11.47,533040000,2014.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rdus,
RDNT,"RadNet, Inc.",15.66,807660000,,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/rdnt,
RDWR,Radware Ltd.,24.4,1130000000,1999.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/rdwr,
RFL,"Rafael Holdings, Inc.",16.55,261790000,2018.0,Finance,Real Estate,https://old.nasdaq.com/symbol/rfl,
RL,Ralph Lauren Corporation,76.16,5560000000,1997.0,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/rl,
METC,"Ramaco Resources, Inc.",2.77,118060000,2017.0,Energy,Coal Mining,https://old.nasdaq.com/symbol/metc,
RMBS,"Rambus, Inc.",13.31,1510000000,1997.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/rmbs,
RAND,Rand Capital Corporation,11.49,29730000,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/rand,
RNDB,"Randolph Bancorp, Inc.",12.0,65740000,2016.0,Finance,Major Banks,https://old.nasdaq.com/symbol/rndb,
RRC,Range Resources Corporation,6.88,1760000000,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/rrc,
RNGR,"Ranger Energy Services, Inc.",2.69,41280000,2017.0,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/rngr,
PACK,Ranpak Holdings Corp,11.1,837810000,2018.0,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/pack,
RPD,"Rapid7, Inc.",59.98,3060000000,2015.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/rpd,
RAPT,"RAPT Therapeutics, Inc.",35.51,868890000,2019.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rapt,
RTLR,Rattler Midstream LP,7.01,1060000000,2019.0,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/rtlr,
RAVE,"Rave Restaurant Group, Inc.",0.442,6830000,,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/rave,
RAVN,"Raven Industries, Inc.",24.38,873910000,,Capital Goods,Specialty Chemicals,https://old.nasdaq.com/symbol/ravn,
RJF,"Raymond James Financial, Inc.",73.61,1010000000,,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/rjf,
RYAM,Rayonier Advanced Materials Inc.,4.04,255940000,2014.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/ryam,
RYN,Rayonier Inc.,27.36,3730000000,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ryn,
RTX,Raytheon Technologies Corporation,60.65,92650000000,,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/rtx,
RBB,RBB Bancorp,12.21,241020000,2017.0,Finance,Major Banks,https://old.nasdaq.com/symbol/rbb,
ROLL,RBC Bearings Incorporated,124.83,3130000000,2005.0,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/roll,
RICK,"RCI Hospitality Holdings, Inc.",20.36,185790000,1995.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/rick,
RCMT,"RCM Technologies, Inc.",1.41,16160000,,Technology,Professional Services,https://old.nasdaq.com/symbol/rcmt,
RMAX,"RE/MAX Holdings, Inc.",34.31,1050000000,2013.0,Finance,Real Estate,https://old.nasdaq.com/symbol/rmax,
RDI,Reading International Inc,3.82,83080000,,Consumer Services,Movies/Entertainment,https://old.nasdaq.com/symbol/rdi,
RDIB,Reading International Inc,19.2,417570000,,Consumer Services,Movies/Entertainment,https://old.nasdaq.com/symbol/rdib,
RC,Ready Capital Corporation,10.27,563540000,2013.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/rc,
RNWK,"RealNetworks, Inc.",1.3,49750000,1997.0,Technology,EDP Services,https://old.nasdaq.com/symbol/rnwk,
RLGY,Realogy Holdings Corp.,11.18,1290000000,2012.0,Finance,Real Estate,https://old.nasdaq.com/symbol/rlgy,
RP,"RealPage, Inc.",55.69,5680000000,2010.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/rp,
O,Realty Income Corporation,63.36,21860000000,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/o,
RETA,"Reata Pharmaceuticals, Inc.",99.09,3330000000,2016.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/reta,
UTG,Reaves Utility Income Fund,31.48,1620000000,2004.0,,,https://old.nasdaq.com/symbol/utg,
RCON,"Recon Technology, Ltd.",0.838,6040000,2009.0,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/rcon,
REPH,"Recro Pharma, Inc.",2.15,50830000,2014.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/reph,
RLH,Red Lion Hotels Corporation,2.27,57660000,,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/rlh,
RRBI,"Red River Bancshares, Inc.",46.02,337240000,2019.0,Finance,Major Banks,https://old.nasdaq.com/symbol/rrbi,
RRGB,"Red Robin Gourmet Burgers, Inc.",11.75,182610000,2002.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/rrgb,
RRR,"Red Rock Resorts, Inc.",17.15,2010000000,2016.0,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/rrr,
RDVT,"Red Violet, Inc.",18.7,226970000,,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/rdvt,
RDFN,Redfin Corporation,48.36,4810000000,2017.0,Finance,Real Estate,https://old.nasdaq.com/symbol/rdfn,
RDHL,Redhill Biopharma Ltd.,9.95,350930000,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rdhl,
RWT,"Redwood Trust, Inc.",7.13,819550000,1995.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/rwt,
REED,"Reeds, Inc.",0.9436,59380000,,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/reed,
RBC,Regal Beloit Corporation,97.6,3960000000,,Consumer Durables,Metal Fabrications,https://old.nasdaq.com/symbol/rbc,
REG,Regency Centers Corporation,38.6,6550000000,1993.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/reg,
REGN,"Regeneron Pharmaceuticals, Inc.",544.75,57960000000,1991.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/regn,
RGNX,REGENXBIO Inc.,27.01,1010000000,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/rgnx,
RHE,"Regional Health Properties, Inc.",1.23,2080000,2017.0,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/rhe,
RM,Regional Management Corp.,17.76,201350000,2012.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/rm,
RF,Regions Financial Corporation,11.52,11060000000,,Finance,Major Banks,https://old.nasdaq.com/symbol/rf,
RGS,Regis Corporation,6.05,215540000,1991.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/rgs,
RGLS,Regulus Therapeutics Inc.,0.5198,18670000,2012.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rgls,
RGA,"Reinsurance Group of America, Incorporated",101.89,6920000000,,Finance,Life Insurance,https://old.nasdaq.com/symbol/rga,
REKR,"Rekor Systems, Inc.",6.25,174280000,,Capital Goods,Telecommunications Equipment,https://old.nasdaq.com/symbol/rekr,
RLAY,"Relay Therapeutics, Inc.",35.15,3160000000,2020.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/rlay,
RS,Reliance Steel & Aluminum Co.,105.0,6690000000,1994.0,Basic Industries,Metal Fabrications,https://old.nasdaq.com/symbol/rs,
RBNC,"Reliant Bancorp, Inc.",14.63,237660000,,Finance,Major Banks,https://old.nasdaq.com/symbol/rbnc,
RELV,"Reliv&#39; International, Inc.",3.31,5780000,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/relv,
RLMD,"Relmada Therapeutics, Inc.",36.24,580710000,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rlmd,
RELX,RELX PLC,23.01,44450000000,2015.0,Consumer Services,Publishing,https://old.nasdaq.com/symbol/relx,
MARK,"Remark Holdings, Inc.",1.01,10050000,,Consumer Services,Telecommunications Equipment,https://old.nasdaq.com/symbol/mark,
RNR,RenaissanceRe Holdings Ltd.,173.73,890000000,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/rnr,
RNLX,Renalytix AI plc,13.98,503490000,2020.0,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/rnlx,
RNST,Renasant Corporation,24.07,1350000000,,Finance,Major Banks,https://old.nasdaq.com/symbol/rnst,
SOL,Renesola Ltd.,1.54,74050000,2008.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/sol,
REGI,"Renewable Energy Group, Inc.",41.25,1620000000,2012.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/regi,
RCG,"RENN Fund, Inc.",1.2805,7620000,,,,https://old.nasdaq.com/symbol/rcg,
RENN,Renren Inc.,1.66,39140000,2011.0,Technology,EDP Services,https://old.nasdaq.com/symbol/renn,
RCII,Rent-A-Center Inc.,29.35,1580000000,1995.0,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/rcii,
RPTX,Repare Therapeutics Inc.,30.02,110000000,2020.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rptx,
RPAY,Repay Holdings Corporation,23.0,1350000000,2018.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/rpay,
RPLA,Replay Acquisition Corp.,10.18,365840000,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/rpla,
RGEN,Repligen Corporation,144.66,760000000,1986.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/rgen,
REPL,"Replimune Group, Inc.",24.4,983040000,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/repl,
KRMD,"Repro Med Systems, Inc.",7.6,333710000,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/krmd,
RBCAA,"Republic Bancorp, Inc.",31.36,655680000,1998.0,Finance,Major Banks,https://old.nasdaq.com/symbol/rbcaa,
FRBK,"Republic First Bancorp, Inc.",2.05,120650000,,Finance,Major Banks,https://old.nasdaq.com/symbol/frbk,
RSG,"Republic Services, Inc.",95.74,30490000000,1998.0,Public Utilities,Environmental Services,https://old.nasdaq.com/symbol/rsg,
REFR,Research Frontiers Incorporated,2.53,79890000,,Miscellaneous,Multi-Sector Companies,https://old.nasdaq.com/symbol/refr,
RSSS,"Research Solutions, Inc",2.45,64210000,,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/rsss,
REZI,"Resideo Technologies, Inc.",12.59,1550000000,2018.0,Capital Goods,Wholesale Distributors,https://old.nasdaq.com/symbol/rezi,
RMD,ResMed Inc.,172.0,24920000000,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/rmd,
RFP,Resolute Forest Products Inc.,4.96,426950000,,Basic Industries,Paper,https://old.nasdaq.com/symbol/rfp,
RESN,Resonant Inc.,2.33,124190000,2014.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/resn,
RGP,"Resources Connection, Inc.",11.29,362910000,,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/rgp,
QSR,Restaurant Brands International Inc.,54.51,16520000000,2014.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/qsr,
TORC,"resTORbio, Inc.",2.15,78380000,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/torc,
ROIC,Retail Opportunity Investments Corp.,10.61,1250000000,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/roic,
RPAI,"Retail Properties of America, Inc.",6.06,130000000,2012.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/rpai,
RVI,Retail Value Inc.,12.61,250050000,2018.0,Finance,Real Estate,https://old.nasdaq.com/symbol/rvi,
RETO,"ReTo Eco-Solutions, Inc.",0.47,1070000,2017.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/reto,
RVP,"Retractable Technologies, Inc.",5.96,19690000,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/rvp,
RTRX,"Retrophin, Inc.",18.51,942270000,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rtrx,
REVG,"REV Group, Inc.",7.7,488770000,2017.0,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/revg,
RVNC,"Revance Therapeutics, Inc.",28.15,1860000000,2014.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rvnc,
REV,"Revlon, Inc.",7.06,376480000,1996.0,Consumer Non-Durables,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/rev,
RVMD,"Revolution Medicines, Inc.",27.85,1840000000,2020.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/rvmd,
RVLV,"Revolve Group, Inc.",17.75,1230000000,2019.0,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/rvlv,
RWLK,ReWalk Robotics Ltd.,1.08,20690000,2014.0,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/rwlk,
REX,REX American Resources Corporation,65.62,406740000,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/rex,
REXN,"Rexahn Pharmaceuticals, Inc.",1.83,810000,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rexn,
REXR,"Rexford Industrial Realty, Inc.",45.98,5690000000,2013.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/rexr,
